image_id,edit_id,seed,family,outlier_type,reason,changed_pixel_ratio,mask_area_ratio,visible_change_ratio,connected_components,largest_component_ratio_lower_bound,image_level_changed_pixel_ratio,image_level_largest_component_ratio
486,seed42_edit00,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.04396728515625,0.04368896484375,0.5324149831900271,211,0.0002070567054206161,0.15461669921875,0.147880859375
486,seed42_edit01,42,C_elongated_ribbon,WEAK_CHANGE_CANDIDATE,changed_pixel_ratio_at_or_below_weak_threshold,0.00038818359375,0.00038818359375,0.09375,30,1.2939453125000001e-05,0.15461669921875,0.147880859375
486,seed42_edit01,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.00038818359375,0.00038818359375,0.09375,30,1.2939453125000001e-05,0.15461669921875,0.147880859375
487,seed42_edit00,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.00217529296875,0.00217529296875,0.3421658986175115,24,9.063720703125e-05,0.02013916015625,0.00771484375
487,seed42_edit01,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.01467041015625,0.01441162109375,0.1749140689818656,75,0.00019215494791666667,0.02013916015625,0.00771484375
49,seed42_edit00,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.01913818359375,0.0190966796875,0.36124324573962036,235,8.126246675531915e-05,0.024970703125,0.01134033203125
492,seed42_edit00,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.0020458984375,0.0020458984375,0.15115440115440115,83,2.4649378765060244e-05,0.00350341796875,0.00062744140625
497,seed42_edit00,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.001484375,0.00147705078125,0.09551626144616356,59,2.5034759004237286e-05,0.0027294921875,0.0013330078125
498,seed42_edit01,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.00084716796875,0.0008447265625,0.057927339695295496,23,3.6727241847826084e-05,0.010302734375,0.0060107421875
501,seed42_edit00,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.03743408203125,0.03738037109375,0.5537231926512604,188,0.0001988317611369681,0.10307373046875,0.05763916015625
501,seed42_edit01,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.05248779296875,0.05227783203125,0.5130705642745896,87,0.0006008946210488505,0.10307373046875,0.05763916015625
505,seed42_edit00,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.0035546875,0.00351806640625,0.1329213172216585,31,0.00011348601310483871,0.00505615234375,0.00455322265625
508,seed42_edit00,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.04805419921875,0.0479150390625,0.6061148857319333,149,0.00032157744337248323,0.06609130859375,0.061806640625
508,seed42_edit02,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.01471435546875,0.01462158203125,0.44597512845334725,117,0.00012497078659188035,0.06609130859375,0.061806640625
510,seed42_edit00,42,C_elongated_ribbon,WEAK_CHANGE_CANDIDATE,changed_pixel_ratio_at_or_below_weak_threshold,0.00025390625,0.00025390625,0.034323432343234324,1,0.00025390625,0.00205810546875,0.00076171875
513,seed42_edit01,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.00259033203125,0.00257568359375,0.15732180137190577,120,2.1464029947916668e-05,0.02243896484375,0.014677734375
518,seed42_edit00,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.00346923828125,0.003466796875,0.2109015297787019,137,2.5305086678832117e-05,0.0057470703125,0.0018212890625
520,seed42_edit01,42,C_elongated_ribbon,WEAK_CHANGE_CANDIDATE,changed_pixel_ratio_at_or_below_weak_threshold,0.00018798828125,0.00018798828125,0.030243519245875882,25,7.51953125e-06,0.001201171875,0.00064208984375
520,seed42_edit01,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.00018798828125,0.00018798828125,0.030243519245875882,25,7.51953125e-06,0.001201171875,0.00064208984375
528,seed42_edit00,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.0019677734375,0.0019482421875,0.14283157329514945,42,4.638671875e-05,0.00279296875,0.00116943359375
53,seed42_edit00,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.00214111328125,0.0021337890625,0.35804997951659157,71,3.005336707746479e-05,0.048232421875,0.03695068359375
53,seed42_edit01,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.00391357421875,0.0038818359375,0.365097588978186,95,4.086143092105263e-05,0.048232421875,0.03695068359375
53,seed42_edit02,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.03222900390625,0.031728515625,0.7473690263959974,23,0.0013795006793478261,0.048232421875,0.03695068359375
530,seed42_edit00,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.03965576171875,0.03951416015625,0.6507840772014475,97,0.00040736247583762883,0.04498046875,0.0423779296875
533,seed42_edit01,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.00084228515625,0.00084228515625,0.1150383461153718,34,2.4773092830882353e-05,0.15928466796875,0.157060546875
537,seed42_edit00,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.0263623046875,0.02618408203125,0.41915816625630203,208,0.000125885009765625,0.19499267578125,0.1888525390625
54,seed42_edit01,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.06785400390625,0.066953125,0.6616642941588052,134,0.0004996501865671642,0.16821044921875,0.1428466796875
541,seed42_edit01,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.00060791015625,0.00060791015625,0.033817737335325275,61,9.965740266393444e-06,0.00279541015625,0.0008544921875
544,seed42_edit01,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.034541015625,0.0343359375,0.3548647557529269,262,0.0001310531965648855,0.04959228515625,0.0191455078125
556,seed42_edit01,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.0380615234375,0.03799072265625,0.4374631019650839,259,0.00014668232685810813,0.049951171875,0.03755126953125
556,seed42_edit02,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.00396484375,0.00386474609375,0.048529997854011464,28,0.00013802664620535715,0.049951171875,0.03755126953125
558,seed42_edit01,42,D_irregular_boundary,WEAK_CHANGE_CANDIDATE,changed_pixel_ratio_at_or_below_weak_threshold,0.00040771484375,0.000380859375,0.03178484107579462,23,1.6559103260869567e-05,0.00404052734375,0.0034521484375
558,seed42_edit01,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.00040771484375,0.000380859375,0.03178484107579462,23,1.6559103260869567e-05,0.00404052734375,0.0034521484375
559,seed42_edit00,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.05212158203125,0.05159423828125,0.7814302617955924,38,0.0013577431126644737,0.22271484375,0.1549951171875
56,seed42_edit01,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.00708984375,0.0070703125,0.5365944042986844,25,0.0002828125,0.016875,0.016005859375
562,seed42_edit01,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.0242431640625,0.02385009765625,0.768003144654088,38,0.0006276341488486842,0.034091796875,0.02428955078125
569,seed42_edit01,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.02418701171875,0.023720703125,0.584526531103357,89,0.00026652475421348314,0.02742431640625,0.02462890625
570,seed42_edit01,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.002822265625,0.0028076171875,0.04811715481171548,31,9.056829637096774e-05,0.0084716796875,0.0030615234375
578,seed42_edit02,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.00265869140625,0.0026416015625,0.14403620873269435,54,4.89185474537037e-05,0.0174560546875,0.0113134765625
579,seed42_edit02,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.02,0.019384765625,0.5887150589456513,58,0.00033422009698275867,0.176669921875,0.1755810546875
583,seed42_edit00,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.00160888671875,0.0016064453125,0.1508482347546997,26,6.178635817307693e-05,0.10154052734375,0.09982177734375
585,seed42_edit00,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.013125,0.012890625,0.13819095477386933,50,0.0002578125,0.0338623046875,0.018134765625
586,seed42_edit00,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.00160888671875,0.00156982421875,0.12198823752608613,28,5.606515066964285e-05,0.094013671875,0.091728515625
588,seed42_edit01,42,C_elongated_ribbon,WEAK_CHANGE_CANDIDATE,changed_pixel_ratio_at_or_below_weak_threshold,0.00026611328125,0.000263671875,0.08029739776951673,5,5.2734375000000006e-05,0.0151220703125,0.0136865234375
59,seed42_edit01,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.0308642578125,0.03072021484375,0.3867051845477734,222,0.00013837934614301803,0.04272705078125,0.036630859375
590,seed42_edit00,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.0221533203125,0.02203125,0.26901979489625566,118,0.00018670550847457626,0.0264208984375,0.022578125
590,seed42_edit01,42,C_elongated_ribbon,WEAK_CHANGE_CANDIDATE,changed_pixel_ratio_at_or_below_weak_threshold,0.00017578125,0.00012939453125,0.07794117647058824,1,0.00012939453125,0.0264208984375,0.022578125
591,seed42_edit00,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.00967041015625,0.009482421875,0.5843237550774786,30,0.0003160807291666667,0.016201171875,0.0113134765625
602,seed42_edit00,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.0375634765625,0.03723388671875,0.6665646853146853,73,0.0005100532427226028,0.04379638671875,0.038740234375
610,seed42_edit01,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.05203369140625,0.05105224609375,0.6101126218124526,229,0.0002229355724617904,0.13413330078125,0.12984375
612,seed42_edit02,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.007626953125,0.00758056640625,0.608346394984326,31,0.0002445344002016129,0.0281298828125,0.01560546875
615,seed42_edit01,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.04078369140625,0.04047119140625,0.42974542437911545,135,0.0002997866030092593,0.05010498046875,0.02266357421875
620,seed42_edit00,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.03975830078125,0.0395751953125,0.4266575421788224,304,0.00013018156352796053,0.18860107421875,0.1829443359375
626,seed42_edit01,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.0051220703125,0.0050732421875,0.3075329288145627,63,8.052765376984128e-05,0.02872314453125,0.01060302734375
626,seed42_edit02,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.0084521484375,0.00834716796875,0.5377477194086191,70,0.00011924525669642856,0.02872314453125,0.01060302734375
630,seed42_edit00,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.00108154296875,0.00104736328125,0.12510936132983377,20,5.23681640625e-05,0.0053515625,0.00252685546875
632,seed42_edit01,42,C_elongated_ribbon,WEAK_CHANGE_CANDIDATE,changed_pixel_ratio_at_or_below_weak_threshold,0.000390625,0.0003759765625,0.14694656488549618,5,7.51953125e-05,0.2084423828125,0.10408447265625
633,seed42_edit00,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.005908203125,0.00583740234375,0.3285694654390546,64,9.120941162109375e-05,0.008505859375,0.0038134765625
633,seed42_edit02,42,C_elongated_ribbon,WEAK_CHANGE_CANDIDATE,changed_pixel_ratio_at_or_below_weak_threshold,0.00031494140625,0.00028564453125,0.07244582043343653,1,0.00028564453125,0.008505859375,0.0038134765625
639,seed42_edit00,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.0193408203125,0.01917236328125,0.2843744341843201,106,0.00018087135170990568,0.0248681640625,0.01613037109375
640,seed42_edit00,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.04845947265625,0.04832763671875,0.5584236064093884,223,0.0002167158597253363,0.0853759765625,0.06787353515625
641,seed42_edit02,42,C_elongated_ribbon,WEAK_CHANGE_CANDIDATE,changed_pixel_ratio_at_or_below_weak_threshold,0.000146484375,0.000146484375,0.05226480836236934,4,3.662109375e-05,0.105263671875,0.1031982421875
642,seed42_edit00,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.00349609375,0.003466796875,0.2766413403467758,51,6.797640931372549e-05,0.006279296875,0.00426513671875
645,seed42_edit02,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.000849609375,0.0008447265625,0.12983114446529082,40,2.11181640625e-05,0.08018310546875,0.07489990234375
653,seed42_edit01,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.0274169921875,0.02728271484375,0.4400472533963379,158,0.000172675410403481,0.19595703125,0.15044189453125
654,seed42_edit00,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.004560546875,0.00453125,0.27516679021497403,93,4.872311827956989e-05,0.00744384765625,0.00248779296875
655,seed42_edit01,42,C_elongated_ribbon,WEAK_CHANGE_CANDIDATE,changed_pixel_ratio_at_or_below_weak_threshold,3.90625e-05,3.90625e-05,0.002771522605231249,2,1.953125e-05,0.00128662109375,0.00112060546875
658,seed42_edit00,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.03664794921875,0.03643310546875,0.620009140388051,111,0.0003282261753941441,0.0436376953125,0.03238525390625
661,seed42_edit01,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.01734375,0.01721435546875,0.25423667700295666,84,0.00020493280319940478,0.0310400390625,0.00955078125
666,seed42_edit02,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.006103515625,0.00607666015625,0.37361152806964876,66,9.20706084280303e-05,0.2008447265625,0.16913330078125
667,seed42_edit00,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.008486328125,0.00845947265625,0.5550216242191254,41,0.0002063286013719512,0.0121142578125,0.0099365234375
670,seed42_edit00,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.00280029296875,0.0027490234375,0.44878437624551615,41,6.704935213414635e-05,0.00380859375,0.0032861328125
672,seed42_edit00,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.03780029296875,0.0377001953125,0.49390692467615543,275,0.0001370916193181818,0.04645751953125,0.038369140625
672,seed42_edit01,42,C_elongated_ribbon,WEAK_CHANGE_CANDIDATE,changed_pixel_ratio_at_or_below_weak_threshold,3.90625e-05,3.90625e-05,0.013377926421404682,9,4.340277777777778e-06,0.04645751953125,0.038369140625
675,seed42_edit00,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.004013671875,0.00398681640625,0.32956609485368316,22,0.00018121892755681816,0.00498779296875,0.00479248046875
678,seed42_edit00,42,C_elongated_ribbon,WEAK_CHANGE_CANDIDATE,changed_pixel_ratio_at_or_below_weak_threshold,0.0003173828125,0.0002978515625,0.2798165137614679,11,2.707741477272727e-05,0.0006494140625,0.00023681640625
682,seed42_edit01,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.03767822265625,0.03754150390625,0.4695840713369572,59,0.0006362966763771187,0.05184814453125,0.04093994140625
688,seed42_edit00,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.05662109375,0.056484375,0.6966366565294632,61,0.0009259733606557378,0.0644482421875,0.063603515625
690,seed42_edit00,42,C_elongated_ribbon,WEAK_CHANGE_CANDIDATE,changed_pixel_ratio_at_or_below_weak_threshold,0.00049072265625,0.00047607421875,0.5446927374301676,4,0.0001190185546875,0.2965576171875,0.16750244140625
694,seed42_edit00,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.02725830078125,0.02714111328125,0.5042180696661829,157,0.00017287333300159235,0.03670654296875,0.01411865234375
695,seed42_edit00,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.0039111328125,0.00388671875,0.28327402135231317,57,6.818804824561404e-05,0.0053076171875,0.0015087890625
696,seed42_edit01,42,C_elongated_ribbon,WEAK_CHANGE_CANDIDATE,changed_pixel_ratio_at_or_below_weak_threshold,7.8125e-05,7.8125e-05,0.004653191798749455,19,4.111842105263158e-06,0.00517333984375,0.00255859375
698,seed42_edit00,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.0017626953125,0.001748046875,0.1068178427569745,56,3.1215122767857144e-05,0.08619140625,0.0830810546875
701,seed42_edit00,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.0038623046875,0.00362060546875,0.14313290222951452,30,0.00012068684895833334,0.14764404296875,0.1397607421875
705,seed42_edit00,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.0178564453125,0.01772216796875,0.5526035322777101,96,0.00018460591634114585,0.264580078125,0.24283935546875
72,seed42_edit00,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.02212890625,0.02205322265625,0.66995475784321,38,0.0005803479646381579,0.0354736328125,0.025986328125
726,seed42_edit00,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.03529541015625,0.03501708984375,0.6270712193415818,91,0.00038480318509615387,0.046640625,0.03293701171875
727,seed42_edit00,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.00259765625,0.00259033203125,0.16798606713109562,26,9.962815504807692e-05,0.01066650390625,0.006865234375
732,seed42_edit00,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.0043798828125,0.0043701171875,0.4699396166972959,25,0.0001748046875,0.0105029296875,0.0050927734375
732,seed42_edit01,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.00107421875,0.00106689453125,0.2599643069601428,28,3.810337611607143e-05,0.0105029296875,0.0050927734375
734,seed42_edit01,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.003671875,0.003623046875,0.20376218591239872,96,3.774007161458333e-05,0.00974365234375,0.002529296875
734,seed42_edit02,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.00302490234375,0.00296142578125,0.3804893350062735,20,0.0001480712890625,0.00974365234375,0.002529296875
735,seed42_edit00,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.01465576171875,0.01450927734375,0.5326700726001613,71,0.00020435601892605633,0.06804931640625,0.0483837890625
740,seed42_edit00,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.04821533203125,0.0478759765625,0.46260910592120785,275,0.00017409446022727273,0.057890625,0.04239501953125
741,seed42_edit00,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.00289794921875,0.00289306640625,0.4358219933799191,29,9.976091056034482e-05,0.17234619140625,0.137646484375
741,seed42_edit01,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.02734130859375,0.02728515625,0.3820332262254734,236,0.00011561506885593221,0.17234619140625,0.137646484375
742,seed42_edit00,42,C_elongated_ribbon,WEAK_CHANGE_CANDIDATE,changed_pixel_ratio_at_or_below_weak_threshold,0.00044677734375,0.0004443359375,0.0858085808580858,17,2.6137408088235293e-05,0.00102783203125,0.00048583984375
745,seed42_edit00,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.034384765625,0.0342529296875,0.6521941242097434,81,0.00042287567515432103,0.0594189453125,0.03660400390625
745,seed42_edit02,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.00287353515625,0.0028515625,0.3069645203679369,42,6.789434523809523e-05,0.0594189453125,0.03660400390625
746,seed42_edit00,42,C_elongated_ribbon,WEAK_CHANGE_CANDIDATE,changed_pixel_ratio_at_or_below_weak_threshold,0.00021728515625,0.00021240234375,0.06062717770034843,5,4.248046875e-05,0.035205078125,0.03490234375
747,seed42_edit00,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.00300537109375,0.00291015625,0.36132161260988177,29,0.00010035021551724138,0.00384521484375,0.00350830078125
751,seed42_edit02,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.02867431640625,0.0285205078125,0.40108494128956945,142,0.0002008486465669014,0.16947265625,0.10668701171875
758,seed42_edit00,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.0025146484375,0.00238037109375,0.2831832704037177,22,0.00010819868607954545,0.01034423828125,0.00306396484375
758,seed42_edit02,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.00398681640625,0.0039599609375,0.24198120244666568,33,0.00011999881628787877,0.01034423828125,0.00306396484375
76,seed42_edit01,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.0017529296875,0.001748046875,0.34757281553398056,56,3.1215122767857144e-05,0.17751220703125,0.16989501953125
761,seed42_edit00,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.00141845703125,0.00141845703125,0.08078420467185762,55,2.5790127840909088e-05,0.005341796875,0.002802734375
765,seed42_edit00,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.00114990234375,0.0011474609375,0.08988334289539109,34,3.374885110294118e-05,0.001845703125,0.00132568359375
766,seed42_edit00,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.04689208984375,0.04665283203125,0.48895882909853894,239,0.00019520013402196654,0.05459716796875,0.043212890625
769,seed42_edit00,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.0383056640625,0.03806640625,0.613616686343959,32,0.0011895751953125,0.0423046875,0.04169921875
774,seed42_edit00,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.00439208984375,0.00432373046875,0.34375,45,9.608289930555555e-05,0.005869140625,0.002783203125
784,seed42_edit02,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.013798828125,0.01376220703125,0.26810939357907254,142,9.691695092429577e-05,0.11869140625,0.1135791015625
786,seed42_edit01,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.04107421875,0.04070068359375,0.4151972504482965,240,0.000169586181640625,0.20759521484375,0.18863525390625
787,seed42_edit01,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.001875,0.0018115234375,0.09457048177415243,46,3.938094429347826e-05,0.00611083984375,0.00185546875
788,seed42_edit01,42,C_elongated_ribbon,WEAK_CHANGE_CANDIDATE,changed_pixel_ratio_at_or_below_weak_threshold,0.00010498046875,0.00010498046875,0.021255561047948592,8,1.312255859375e-05,0.11299560546875,0.11235107421875
79,seed42_edit02,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.0723974609375,0.07158203125,0.8039264072824984,32,0.0022369384765625,0.24838623046875,0.2460205078125
790,seed42_edit00,42,C_elongated_ribbon,WEAK_CHANGE_CANDIDATE,changed_pixel_ratio_at_or_below_weak_threshold,0.000439453125,0.000400390625,0.10747051114023591,2,0.0002001953125,0.000546875,0.0004736328125
795,seed42_edit00,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.02840087890625,0.0283642578125,0.3677862547089177,197,0.00014398100412436548,0.03538330078125,0.0122900390625
797,seed42_edit00,42,C_elongated_ribbon,WEAK_CHANGE_CANDIDATE,changed_pixel_ratio_at_or_below_weak_threshold,8.544921875e-05,8.544921875e-05,0.00634978229317852,7,1.2207031249999999e-05,0.01404296875,0.0065478515625
797,seed42_edit01,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.0093798828125,0.00931884765625,0.33538353396010895,86,0.00010835869367732559,0.01404296875,0.0065478515625
798,seed42_edit01,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.0522216796875,0.05109619140625,0.5114363911832266,203,0.00025170537638546795,0.06728515625,0.05893798828125
800,seed42_edit00,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.03303466796875,0.03287353515625,0.4265935876314789,127,0.0002588467335137795,0.04025146484375,0.030546875
805,seed42_edit00,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.04169921875,0.0410693359375,0.5095105403440756,161,0.00025508904309006213,0.048671875,0.0244921875
807,seed42_edit01,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.0455322265625,0.0453515625,0.6476310009413241,74,0.0006128589527027026,0.21875244140625,0.1645947265625
807,seed42_edit02,42,B_diffuse_texture,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.1627294921875,0.159423828125,0.9407188647986746,25,0.006376953125,0.21875244140625,0.1645947265625
809,seed42_edit01,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.01254150390625,0.01242431640625,0.6704874835309618,28,0.00044372558593750003,0.15117431640625,0.1307080078125
809,seed42_edit02,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.04916015625,0.04912109375,0.5617287397397956,121,0.00040595945247933884,0.15117431640625,0.1307080078125
812,seed42_edit00,42,C_elongated_ribbon,WEAK_CHANGE_CANDIDATE,changed_pixel_ratio_at_or_below_weak_threshold,0.00022216796875,0.00022216796875,0.01113422243974061,21,1.0579427083333334e-05,0.00384033203125,0.00304443359375
812,seed42_edit00,42,C_elongated_ribbon,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.00022216796875,0.00022216796875,0.01113422243974061,21,1.0579427083333334e-05,0.00384033203125,0.00304443359375
815,seed42_edit00,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.032412109375,0.03224365234375,0.5280687724910036,253,0.00012744526618083005,0.04342529296875,0.018388671875
815,seed42_edit01,42,D_irregular_boundary,NOISE_PATTERN_CANDIDATE,fragmented_refined_mask,0.003974609375,0.00396484375,0.12266787521716142,48,8.260091145833333e-05,0.04342529296875,0.018388671875
