seed,image_stem,changed_pixel_count,changed_pixel_ratio,connected_components,largest_component_area,largest_component_ratio
0,770,7413,0.01809814453125,13,6842,0.0167041015625
0,771,37704,0.09205078125,47,35187,0.08590576171875
0,772,680,0.00166015625,18,514,0.0012548828125
0,774,9155,0.02235107421875,96,6516,0.015908203125
0,777,1910,0.0046630859375,6,965,0.00235595703125
0,779,7497,0.01830322265625,28,6196,0.015126953125
0,780,74185,0.18111572265625,262,69845,0.17052001953125
0,782,6667,0.01627685546875,39,6553,0.01599853515625
0,784,35994,0.0878759765625,55,34297,0.08373291015625
0,786,4247,0.01036865234375,85,3414,0.0083349609375
0,787,60447,0.14757568359375,84,60302,0.1472216796875
0,788,1209,0.00295166015625,4,1203,0.00293701171875
0,789,2900,0.007080078125,20,2874,0.0070166015625
0,79,38347,0.09362060546875,276,37196,0.090810546875
0,790,8700,0.021240234375,62,6918,0.0168896484375
0,791,21659,0.05287841796875,109,19979,0.04877685546875
0,794,37675,0.09197998046875,90,26996,0.065908203125
0,795,123,0.00030029296875,18,47,0.00011474609375
0,796,81102,0.1980029296875,232,69201,0.16894775390625
0,797,2038,0.0049755859375,22,1442,0.0035205078125
0,798,53881,0.13154541015625,202,51428,0.125556640625
0,799,2977,0.00726806640625,31,2922,0.0071337890625
0,8,41092,0.100322265625,267,40416,0.098671875
0,80,17867,0.04362060546875,92,16778,0.0409619140625
0,800,36802,0.0898486328125,228,34862,0.0851123046875
0,802,10875,0.02655029296875,117,10568,0.02580078125
0,803,68998,0.1684521484375,115,68169,0.16642822265625
0,804,12274,0.0299658203125,165,8411,0.02053466796875
0,805,973,0.00237548828125,7,963,0.00235107421875
0,807,3328,0.008125,26,1405,0.00343017578125
0,808,33192,0.08103515625,54,32032,0.078203125
0,809,26455,0.06458740234375,62,12761,0.03115478515625
0,81,5440,0.01328125,109,5195,0.01268310546875
0,810,35547,0.08678466796875,404,21510,0.0525146484375
0,812,1102,0.0026904296875,73,290,0.0007080078125
0,813,3015,0.00736083984375,176,1309,0.00319580078125
0,814,54878,0.1339794921875,138,53395,0.13035888671875
0,815,1373,0.00335205078125,88,425,0.00103759765625
0,816,6496,0.015859375,39,6263,0.01529052734375
0,817,74598,0.1821240234375,258,56233,0.13728759765625
0,818,1302,0.0031787109375,3,1300,0.003173828125
0,82,40601,0.09912353515625,433,39635,0.09676513671875
0,821,30817,0.07523681640625,246,19903,0.04859130859375
0,822,3285,0.00802001953125,17,3259,0.00795654296875
0,825,1899,0.00463623046875,27,1322,0.0032275390625
0,826,845,0.00206298828125,8,830,0.0020263671875
0,828,61202,0.1494189453125,103,60969,0.14885009765625
0,83,33715,0.08231201171875,134,32671,0.07976318359375
0,830,9363,0.02285888671875,240,6100,0.014892578125
0,831,568,0.00138671875,4,563,0.00137451171875
0,832,81753,0.19959228515625,137,79832,0.19490234375
0,833,38648,0.09435546875,30,38278,0.0934521484375
0,834,4517,0.01102783203125,11,4267,0.01041748046875
0,835,42952,0.10486328125,108,42718,0.1042919921875
0,838,5348,0.013056640625,32,5271,0.01286865234375
0,84,19959,0.04872802734375,265,19439,0.04745849609375
0,844,1113,0.00271728515625,21,1074,0.0026220703125
0,847,96364,0.235263671875,261,50540,0.123388671875
0,85,66331,0.16194091796875,180,65976,0.16107421875
0,850,4264,0.01041015625,66,3891,0.00949951171875
0,852,14865,0.03629150390625,53,14779,0.03608154296875
0,854,50308,0.122822265625,146,44933,0.10969970703125
0,855,7345,0.01793212890625,100,5215,0.01273193359375
0,856,1030,0.0025146484375,6,1021,0.00249267578125
0,859,1419,0.00346435546875,5,1414,0.0034521484375
0,86,5367,0.01310302734375,145,5001,0.01220947265625
0,860,8028,0.019599609375,148,5994,0.0146337890625
0,861,391,0.00095458984375,11,378,0.0009228515625
0,862,978,0.0023876953125,67,646,0.0015771484375
0,866,16550,0.0404052734375,285,7221,0.01762939453125
0,868,35539,0.08676513671875,183,21002,0.0512744140625
0,871,14198,0.0346630859375,58,7211,0.01760498046875
0,872,24678,0.0602490234375,175,21779,0.05317138671875
0,873,42739,0.10434326171875,137,37618,0.0918408203125
0,874,1483,0.00362060546875,9,1165,0.00284423828125
0,875,68315,0.16678466796875,173,62987,0.15377685546875
0,879,37765,0.09219970703125,76,37630,0.0918701171875
0,88,98576,0.2406640625,396,97680,0.2384765625
0,883,47261,0.11538330078125,169,44230,0.1079833984375
0,884,31743,0.07749755859375,68,31552,0.07703125
0,885,1472,0.00359375,21,1132,0.002763671875
0,886,15639,0.03818115234375,150,6469,0.01579345703125
0,887,46361,0.11318603515625,120,42847,0.10460693359375
0,889,8216,0.02005859375,117,2998,0.0073193359375
0,89,1825,0.00445556640625,143,1627,0.00397216796875
0,890,17770,0.0433837890625,508,5362,0.0130908203125
0,891,1923,0.00469482421875,17,1035,0.00252685546875
0,892,502,0.0012255859375,1,502,0.0012255859375
0,893,17247,0.04210693359375,139,15078,0.0368115234375
0,894,6737,0.01644775390625,183,3766,0.0091943359375
0,895,51323,0.12530029296875,84,51140,0.124853515625
0,898,5597,0.01366455078125,12,5559,0.01357177734375
0,899,62922,0.1536181640625,131,62676,0.153017578125
0,9,1043,0.00254638671875,90,887,0.00216552734375
0,900,33130,0.0808837890625,138,30409,0.07424072265625
0,901,991,0.00241943359375,74,729,0.00177978515625
0,902,9558,0.0233349609375,14,8855,0.02161865234375
0,903,10221,0.02495361328125,130,2896,0.0070703125
0,904,4368,0.0106640625,7,4360,0.01064453125
0,908,18526,0.0452294921875,173,16556,0.040419921875
0,909,56113,0.13699462890625,325,48884,0.119345703125
0,91,7607,0.01857177734375,265,2524,0.006162109375
0,911,804,0.001962890625,3,801,0.00195556640625
0,912,2122,0.0051806640625,9,1256,0.00306640625
0,913,19241,0.04697509765625,65,18117,0.04423095703125
0,914,51829,0.12653564453125,61,50411,0.12307373046875
0,916,19572,0.047783203125,250,16548,0.040400390625
0,917,11500,0.028076171875,435,4773,0.01165283203125
0,918,43857,0.10707275390625,246,40844,0.099716796875
0,919,79216,0.1933984375,434,66037,0.16122314453125
0,920,2626,0.0064111328125,61,2248,0.00548828125
0,921,27845,0.06798095703125,330,26378,0.0643994140625
0,923,12153,0.02967041015625,73,10412,0.025419921875
0,927,116412,0.284208984375,180,116015,0.28323974609375
0,929,63807,0.15577880859375,58,63694,0.1555029296875
0,93,34107,0.08326904296875,174,33687,0.08224365234375
0,930,64495,0.15745849609375,106,63911,0.15603271484375
0,931,930,0.0022705078125,18,905,0.00220947265625
0,934,6401,0.01562744140625,39,4906,0.0119775390625
0,935,9988,0.024384765625,232,7693,0.01878173828125
0,936,1776,0.0043359375,130,661,0.00161376953125
0,938,1005,0.00245361328125,12,990,0.0024169921875
0,94,45583,0.11128662109375,230,38469,0.09391845703125
0,941,25109,0.06130126953125,48,23824,0.0581640625
0,942,30745,0.07506103515625,193,25338,0.0618603515625
0,943,43828,0.107001953125,110,43309,0.10573486328125
0,944,6104,0.01490234375,22,5959,0.01454833984375
0,945,29312,0.0715625,197,14560,0.035546875
0,947,25897,0.06322509765625,348,21776,0.0531640625
0,949,1352,0.00330078125,23,1306,0.0031884765625
0,95,27873,0.06804931640625,163,27547,0.06725341796875
0,950,6040,0.01474609375,83,5499,0.01342529296875
0,952,8733,0.02132080078125,111,7958,0.0194287109375
0,953,16460,0.040185546875,221,12432,0.0303515625
0,954,16689,0.04074462890625,224,7614,0.0185888671875
0,958,20561,0.05019775390625,54,19978,0.0487744140625
0,959,65387,0.15963623046875,90,63995,0.15623779296875
0,96,906,0.0022119140625,86,755,0.00184326171875
0,960,4515,0.01102294921875,27,4104,0.01001953125
0,961,75951,0.18542724609375,86,75692,0.184794921875
0,963,20409,0.04982666015625,43,20310,0.0495849609375
0,964,18971,0.04631591796875,391,15385,0.03756103515625
0,966,23618,0.0576611328125,48,22455,0.05482177734375
0,968,82781,0.20210205078125,89,82585,0.20162353515625
0,969,16789,0.04098876953125,37,14529,0.03547119140625
0,97,1354,0.0033056640625,77,1233,0.00301025390625
0,970,2292,0.005595703125,17,1854,0.0045263671875
0,971,62763,0.15322998046875,81,62603,0.15283935546875
0,973,68903,0.16822021484375,365,50151,0.12243896484375
0,974,51668,0.126142578125,155,45316,0.110634765625
0,976,48832,0.11921875,72,44607,0.10890380859375
0,977,14534,0.0354833984375,281,9940,0.024267578125
0,98,10049,0.02453369140625,154,7097,0.01732666015625
0,980,3338,0.0081494140625,53,3055,0.00745849609375
0,981,73741,0.18003173828125,131,72535,0.17708740234375
0,984,2618,0.0063916015625,70,2368,0.00578125
0,985,37395,0.09129638671875,92,35221,0.08598876953125
0,986,49151,0.11999755859375,126,48659,0.11879638671875
0,99,50375,0.12298583984375,202,49782,0.1215380859375
0,991,63798,0.1557568359375,278,61288,0.14962890625
0,992,61402,0.1499072265625,80,61254,0.1495458984375
0,995,6521,0.01592041015625,41,6469,0.01579345703125
0,996,67232,0.164140625,112,67029,0.16364501953125
0,997,5253,0.01282470703125,141,2501,0.00610595703125
0,998,13540,0.033056640625,57,13449,0.03283447265625
0,999,30929,0.07551025390625,58,30333,0.07405517578125
1,1,43430,0.1060302734375,334,37284,0.091025390625
1,100,9184,0.022421875,381,6021,0.01469970703125
1,1001,61548,0.150263671875,88,61380,0.149853515625
1,1003,1307,0.00319091796875,116,312,0.00076171875
1,1004,20814,0.0508154296875,104,20208,0.0493359375
1,1005,5721,0.01396728515625,62,3670,0.0089599609375
1,1008,32276,0.078798828125,71,26747,0.06530029296875
1,101,67814,0.1655615234375,310,65848,0.16076171875
1,102,20203,0.04932373046875,276,19378,0.0473095703125
1,103,7309,0.01784423828125,119,4819,0.01176513671875
1,104,87665,0.21402587890625,344,85149,0.20788330078125
1,105,34879,0.08515380859375,377,29855,0.07288818359375
1,106,10525,0.02569580078125,208,6973,0.01702392578125
1,107,2775,0.00677490234375,489,682,0.0016650390625
1,108,640,0.0015625,94,476,0.001162109375
1,109,30715,0.07498779296875,335,26777,0.06537353515625
1,110,30872,0.07537109375,319,28154,0.0687353515625
1,111,39133,0.09553955078125,299,20351,0.04968505859375
1,113,2864,0.0069921875,404,1430,0.0034912109375
1,114,69792,0.170390625,278,69204,0.168955078125
1,115,89741,0.21909423828125,309,89057,0.21742431640625
1,117,50855,0.12415771484375,287,50312,0.12283203125
1,119,37748,0.092158203125,198,36034,0.0879736328125
1,12,13006,0.0317529296875,225,9362,0.0228564453125
1,120,1528,0.00373046875,99,1369,0.00334228515625
1,123,7642,0.0186572265625,86,7476,0.018251953125
1,124,17265,0.04215087890625,193,12331,0.03010498046875
1,129,46009,0.11232666015625,128,45757,0.11171142578125
1,13,83207,0.20314208984375,345,62214,0.1518896484375
1,131,68855,0.16810302734375,272,68132,0.166337890625
1,132,12911,0.03152099609375,200,12370,0.0302001953125
1,133,849,0.00207275390625,96,634,0.0015478515625
1,135,66230,0.1616943359375,225,64910,0.1584716796875
1,136,33800,0.08251953125,288,33125,0.08087158203125
1,137,54821,0.13384033203125,188,53772,0.131279296875
1,139,12522,0.0305712890625,163,7212,0.017607421875
1,14,11101,0.02710205078125,175,6658,0.0162548828125
1,141,20711,0.05056396484375,182,20364,0.049716796875
1,143,11494,0.0280615234375,204,6797,0.01659423828125
1,144,69477,0.16962158203125,265,67740,0.165380859375
1,146,4991,0.01218505859375,672,2322,0.0056689453125
1,147,18369,0.04484619140625,228,17904,0.0437109375
1,148,7060,0.017236328125,612,3936,0.009609375
1,149,11851,0.02893310546875,442,4558,0.0111279296875
1,15,58683,0.14326904296875,271,57168,0.1395703125
1,151,27521,0.06718994140625,757,24013,0.05862548828125
1,153,67643,0.16514404296875,314,66675,0.16278076171875
1,154,33531,0.08186279296875,389,32648,0.07970703125
1,155,92978,0.2269970703125,387,50949,0.12438720703125
1,156,4386,0.0107080078125,87,4243,0.01035888671875
1,157,15102,0.0368701171875,743,12492,0.030498046875
1,165,23569,0.05754150390625,416,13214,0.0322607421875
1,166,69637,0.17001220703125,648,67632,0.1651171875
1,167,54944,0.134140625,322,49493,0.12083251953125
1,168,2738,0.0066845703125,121,1245,0.00303955078125
1,169,3860,0.009423828125,247,1973,0.00481689453125
1,17,51171,0.12492919921875,552,23779,0.05805419921875
1,170,48522,0.1184619140625,263,28189,0.06882080078125
1,171,13701,0.03344970703125,183,6168,0.01505859375
1,173,61572,0.150322265625,215,55089,0.13449462890625
1,175,90132,0.220048828125,435,45584,0.1112890625
1,176,28372,0.069267578125,389,26291,0.06418701171875
1,177,93489,0.22824462890625,479,73109,0.17848876953125
1,179,7074,0.0172705078125,564,4078,0.0099560546875
1,18,6780,0.016552734375,125,5001,0.01220947265625
1,180,12422,0.0303271484375,229,7331,0.01789794921875
1,182,20681,0.05049072265625,113,19044,0.046494140625
1,184,50278,0.1227490234375,686,48301,0.11792236328125
1,185,44142,0.1077685546875,205,43756,0.106826171875
1,188,930,0.0022705078125,131,370,0.0009033203125
1,189,89854,0.2193701171875,316,88337,0.21566650390625
1,190,96212,0.234892578125,328,59016,0.14408203125
1,191,27897,0.06810791015625,216,26455,0.06458740234375
1,192,33064,0.08072265625,308,19200,0.046875
1,193,77856,0.190078125,658,72673,0.17742431640625
1,195,93655,0.22864990234375,248,92645,0.22618408203125
1,196,21759,0.05312255859375,181,21235,0.05184326171875
1,197,69503,0.16968505859375,219,69102,0.1687060546875
1,198,61072,0.1491015625,267,50017,0.12211181640625
1,199,26870,0.0656005859375,377,19803,0.04834716796875
1,2,25665,0.06265869140625,869,16602,0.0405322265625
1,20,86807,0.21193115234375,282,86134,0.2102880859375
1,202,28066,0.0685205078125,112,27821,0.06792236328125
1,205,2544,0.0062109375,416,928,0.002265625
1,206,1943,0.00474365234375,63,1831,0.00447021484375
1,207,109964,0.268466796875,405,66289,0.16183837890625
1,208,3833,0.00935791015625,93,2197,0.00536376953125
1,209,34837,0.08505126953125,285,31772,0.077568359375
1,21,63708,0.155537109375,300,61908,0.151142578125
1,210,6549,0.01598876953125,170,5381,0.01313720703125
1,213,56966,0.1390771484375,889,50325,0.12286376953125
1,215,587,0.00143310546875,109,401,0.00097900390625
1,216,45845,0.11192626953125,264,41514,0.1013525390625
1,217,13162,0.0321337890625,170,12815,0.03128662109375
1,219,2629,0.00641845703125,153,999,0.00243896484375
1,220,792,0.00193359375,53,682,0.0016650390625
1,221,127961,0.31240478515625,569,126315,0.30838623046875
1,222,63495,0.15501708984375,263,59501,0.14526611328125
1,223,6284,0.015341796875,400,3644,0.008896484375
1,224,3230,0.0078857421875,489,1167,0.00284912109375
1,225,3114,0.0076025390625,90,2978,0.0072705078125
1,227,52587,0.12838623046875,152,50798,0.1240185546875
1,228,1664,0.0040625,121,1365,0.00333251953125
1,23,63007,0.15382568359375,631,60743,0.14829833984375
1,233,62941,0.15366455078125,209,53197,0.12987548828125
1,234,8289,0.02023681640625,729,5050,0.0123291015625
1,235,61453,0.15003173828125,271,60031,0.14656005859375
1,236,25963,0.06338623046875,225,23726,0.0579248046875
1,237,41586,0.1015283203125,232,33106,0.0808251953125
1,238,46120,0.11259765625,163,44753,0.10926025390625
1,239,11881,0.02900634765625,185,10895,0.02659912109375
1,24,1132,0.002763671875,49,1051,0.00256591796875
1,240,36280,0.08857421875,306,35588,0.086884765625
1,243,1852,0.004521484375,165,948,0.002314453125
1,249,35885,0.08760986328125,222,35374,0.0863623046875
1,250,55054,0.1344091796875,163,54754,0.1336767578125
1,252,30257,0.07386962890625,186,29657,0.07240478515625
1,253,68829,0.16803955078125,433,67384,0.16451171875
1,254,2060,0.005029296875,148,1732,0.004228515625
1,255,40836,0.099697265625,267,40198,0.0981396484375
1,257,20039,0.04892333984375,878,9313,0.02273681640625
1,258,20816,0.0508203125,117,20534,0.0501318359375
1,259,6703,0.01636474609375,106,6420,0.015673828125
1,26,1207,0.00294677734375,44,919,0.00224365234375
1,260,6846,0.0167138671875,136,6573,0.01604736328125
1,261,27101,0.06616455078125,219,26567,0.06486083984375
1,263,3253,0.00794189453125,102,3072,0.0075
1,264,16726,0.0408349609375,287,13772,0.033623046875
1,265,25030,0.0611083984375,119,24789,0.06052001953125
1,266,24414,0.0596044921875,150,24065,0.05875244140625
1,268,99141,0.24204345703125,325,60130,0.1468017578125
1,269,43058,0.1051220703125,290,30140,0.073583984375
1,27,1303,0.00318115234375,57,643,0.00156982421875
1,270,2677,0.00653564453125,112,1308,0.003193359375
1,271,37182,0.0907763671875,176,35300,0.086181640625
1,272,9347,0.02281982421875,628,7507,0.01832763671875
1,273,11294,0.0275732421875,111,11085,0.02706298828125
1,274,6878,0.0167919921875,152,4018,0.0098095703125
1,275,19332,0.047197265625,161,17636,0.043056640625
1,276,50602,0.1235400390625,264,35992,0.08787109375
1,277,13776,0.0336328125,157,13333,0.03255126953125
1,278,74087,0.18087646484375,310,73356,0.179091796875
1,279,74864,0.1827734375,312,62706,0.1530908203125
1,28,20907,0.05104248046875,138,19867,0.04850341796875
1,281,5138,0.0125439453125,109,2992,0.0073046875
1,282,41421,0.10112548828125,195,41017,0.10013916015625
1,283,69142,0.1688037109375,145,68743,0.16782958984375
1,284,72713,0.17752197265625,247,72112,0.1760546875
1,285,39012,0.095244140625,211,38246,0.0933740234375
1,286,22510,0.0549560546875,187,20887,0.05099365234375
1,287,1467,0.00358154296875,74,788,0.001923828125
1,288,3324,0.008115234375,149,1881,0.00459228515625
1,289,56182,0.1371630859375,700,54116,0.132119140625
1,29,66826,0.1631494140625,343,66102,0.1613818359375
1,290,19205,0.04688720703125,154,13220,0.032275390625
1,291,48639,0.11874755859375,162,48164,0.117587890625
1,292,20795,0.05076904296875,259,18286,0.0446435546875
1,294,68084,0.166220703125,228,67658,0.1651806640625
1,295,33538,0.0818798828125,269,31511,0.07693115234375
1,296,27738,0.0677197265625,247,26023,0.06353271484375
1,297,12602,0.0307666015625,168,10492,0.025615234375
1,299,33916,0.082802734375,203,33462,0.0816943359375
1,3,44970,0.1097900390625,207,44460,0.108544921875
1,300,17746,0.0433251953125,272,15787,0.03854248046875
1,301,29618,0.0723095703125,821,27284,0.066611328125
1,302,2065,0.00504150390625,37,2009,0.00490478515625
1,303,57162,0.1395556640625,407,42148,0.102900390625
1,304,5884,0.014365234375,213,4814,0.0117529296875
1,305,5151,0.01257568359375,134,3855,0.00941162109375
1,306,13045,0.03184814453125,254,12384,0.030234375
1,307,61051,0.14905029296875,189,60661,0.14809814453125
1,31,31888,0.0778515625,135,31642,0.0772509765625
1,311,4953,0.01209228515625,77,4801,0.01172119140625
1,312,24496,0.0598046875,155,21327,0.05206787109375
1,313,6169,0.01506103515625,283,4416,0.01078125
1,314,4622,0.0112841796875,724,2264,0.00552734375
1,315,22531,0.05500732421875,271,20221,0.04936767578125
1,316,35133,0.08577392578125,203,33469,0.08171142578125
1,317,3087,0.00753662109375,146,2780,0.006787109375
1,318,41783,0.10200927734375,904,39031,0.09529052734375
1,319,71988,0.175751953125,281,71398,0.1743115234375
1,321,43361,0.10586181640625,249,42652,0.104130859375
1,322,29366,0.0716943359375,366,24783,0.06050537109375
1,325,2321,0.00566650390625,62,2187,0.00533935546875
1,326,34434,0.0840673828125,409,32392,0.07908203125
1,327,4672,0.01140625,600,2734,0.0066748046875
1,329,69425,0.16949462890625,220,69031,0.16853271484375
1,33,51953,0.12683837890625,197,50166,0.1224755859375
1,331,2955,0.00721435546875,98,1577,0.00385009765625
1,332,17647,0.04308349609375,81,17457,0.04261962890625
1,333,826,0.0020166015625,110,529,0.00129150390625
1,334,19717,0.04813720703125,274,17924,0.043759765625
1,335,2746,0.0067041015625,774,347,0.00084716796875
1,336,4313,0.01052978515625,209,2452,0.005986328125
1,337,23815,0.05814208984375,299,21863,0.05337646484375
1,338,48881,0.11933837890625,135,48578,0.1185986328125
1,339,45583,0.11128662109375,237,43908,0.107197265625
1,34,12068,0.029462890625,124,10971,0.02678466796875
1,341,3026,0.0073876953125,542,1370,0.0033447265625
1,343,87631,0.21394287109375,172,87276,0.213076171875
1,344,1753,0.00427978515625,75,986,0.0024072265625
1,345,1734,0.0042333984375,159,1457,0.00355712890625
1,346,14451,0.03528076171875,355,12663,0.03091552734375
1,347,59805,0.14600830078125,335,53432,0.13044921875
1,348,78628,0.191962890625,455,75480,0.18427734375
1,349,23220,0.056689453125,191,20882,0.0509814453125
1,352,43212,0.105498046875,167,41877,0.10223876953125
1,354,74730,0.1824462890625,504,48815,0.11917724609375
1,355,5651,0.01379638671875,121,4981,0.01216064453125
1,356,159671,0.38982177734375,335,109223,0.26665771484375
1,358,24319,0.05937255859375,259,22159,0.05409912109375
1,359,2922,0.0071337890625,61,2806,0.0068505859375
1,360,45703,0.11157958984375,265,43073,0.10515869140625
1,362,1641,0.00400634765625,42,904,0.00220703125
1,363,57641,0.14072509765625,476,42604,0.104013671875
1,365,1367,0.00333740234375,164,656,0.0016015625
1,366,3050,0.0074462890625,622,1162,0.0028369140625
1,367,7949,0.01940673828125,134,6507,0.01588623046875
1,368,1432,0.00349609375,101,1243,0.00303466796875
1,369,95406,0.2329248046875,454,94156,0.229873046875
1,37,59737,0.14584228515625,311,39906,0.0974267578125
1,374,16630,0.0406005859375,408,10713,0.02615478515625
1,376,6607,0.01613037109375,192,6065,0.01480712890625
1,377,60388,0.147431640625,196,59958,0.1463818359375
1,378,7255,0.01771240234375,537,4553,0.01111572265625
1,379,55822,0.1362841796875,522,54526,0.1331201171875
1,38,57559,0.14052490234375,155,56827,0.13873779296875
1,382,14893,0.03635986328125,201,8798,0.0214794921875
1,384,15748,0.038447265625,299,13646,0.0333154296875
1,385,33712,0.0823046875,161,30932,0.075517578125
1,386,14468,0.035322265625,197,14069,0.03434814453125
1,387,1672,0.00408203125,112,1014,0.0024755859375
1,388,69342,0.1692919921875,223,67870,0.1656982421875
1,389,120575,0.29437255859375,394,65350,0.1595458984375
1,391,60301,0.14721923828125,348,58980,0.143994140625
1,393,17110,0.0417724609375,525,13977,0.03412353515625
1,394,9281,0.02265869140625,175,7296,0.0178125
1,395,93454,0.2281591796875,281,92856,0.22669921875
1,396,42299,0.10326904296875,156,24462,0.0597216796875
1,397,69741,0.17026611328125,332,67665,0.16519775390625
1,398,22010,0.0537353515625,547,11443,0.02793701171875
1,399,6176,0.015078125,158,5257,0.01283447265625
1,401,73710,0.1799560546875,306,72473,0.17693603515625
1,402,31594,0.0771337890625,218,30213,0.07376220703125
1,404,940,0.002294921875,124,685,0.00167236328125
1,405,46526,0.1135888671875,240,41180,0.100537109375
1,407,31667,0.07731201171875,176,30758,0.0750927734375
1,410,30631,0.07478271484375,160,30312,0.07400390625
1,412,43513,0.10623291015625,755,41285,0.10079345703125
1,413,2445,0.00596923828125,96,1323,0.00322998046875
1,415,38302,0.0935107421875,132,25529,0.06232666015625
1,417,83006,0.2026513671875,279,68651,0.16760498046875
1,418,49492,0.120830078125,280,39246,0.0958154296875
1,419,4366,0.0106591796875,165,2545,0.00621337890625
1,420,8473,0.02068603515625,158,2404,0.005869140625
1,421,57861,0.14126220703125,253,56220,0.137255859375
1,423,75376,0.1840234375,265,46684,0.113974609375
1,424,531,0.00129638671875,19,504,0.00123046875
1,426,53648,0.1309765625,223,53176,0.12982421875
1,427,96570,0.2357666015625,280,95912,0.23416015625
1,428,7726,0.0188623046875,604,3855,0.00941162109375
1,429,38427,0.09381591796875,287,32370,0.0790283203125
1,43,51849,0.12658447265625,185,51493,0.12571533203125
1,431,30229,0.07380126953125,121,29942,0.0731005859375
1,434,381,0.00093017578125,5,369,0.00090087890625
1,435,1001,0.00244384765625,11,980,0.002392578125
1,436,62778,0.1532666015625,368,49012,0.119658203125
1,439,973,0.00237548828125,1,973,0.00237548828125
1,44,19252,0.047001953125,169,18489,0.04513916015625
1,441,31123,0.07598388671875,274,21210,0.0517822265625
1,442,24736,0.060390625,283,21192,0.05173828125
1,443,101964,0.248935546875,184,98301,0.23999267578125
1,444,38692,0.094462890625,130,38276,0.093447265625
1,445,50864,0.1241796875,32,50773,0.12395751953125
1,446,48139,0.11752685546875,147,47493,0.11594970703125
1,447,567,0.00138427734375,2,566,0.0013818359375
1,448,49024,0.1196875,73,47997,0.11718017578125
1,449,26025,0.06353759765625,345,20665,0.05045166015625
1,450,14961,0.03652587890625,138,13140,0.032080078125
1,451,66216,0.16166015625,170,65904,0.1608984375
1,452,117743,0.28745849609375,178,117383,0.28657958984375
1,455,19098,0.0466259765625,35,19038,0.0464794921875
1,456,1286,0.0031396484375,20,1257,0.00306884765625
1,457,45107,0.11012451171875,66,44995,0.10985107421875
1,458,1682,0.0041064453125,8,1031,0.00251708984375
1,459,2367,0.00577880859375,131,1729,0.00422119140625
1,461,182,0.0004443359375,10,168,0.00041015625
1,462,27821,0.06792236328125,312,25822,0.0630419921875
1,463,72496,0.1769921875,145,71098,0.1735791015625
1,465,3515,0.00858154296875,126,1395,0.00340576171875
1,466,668,0.001630859375,15,632,0.00154296875
1,467,5792,0.014140625,138,4754,0.0116064453125
1,468,32171,0.07854248046875,38,32061,0.07827392578125
1,469,1159,0.00282958984375,31,731,0.00178466796875
1,470,3576,0.00873046875,35,2954,0.0072119140625
1,471,82588,0.201630859375,144,50450,0.1231689453125
1,474,1923,0.00469482421875,49,1386,0.0033837890625
1,476,70127,0.17120849609375,124,40857,0.09974853515625
1,478,55722,0.1360400390625,54,53394,0.1303564453125
1,48,45216,0.110390625,300,31088,0.0758984375
1,480,4967,0.01212646484375,109,4687,0.01144287109375
1,481,93043,0.22715576171875,225,91939,0.22446044921875
1,482,1326,0.0032373046875,7,1307,0.00319091796875
1,483,24645,0.06016845703125,157,23584,0.057578125
1,485,1272,0.00310546875,107,905,0.00220947265625
1,486,15436,0.037685546875,288,12439,0.03036865234375
1,487,22659,0.05531982421875,117,21492,0.052470703125
1,488,4991,0.01218505859375,69,3220,0.007861328125
1,489,6503,0.01587646484375,67,3530,0.0086181640625
1,49,785,0.00191650390625,51,709,0.00173095703125
1,492,22183,0.05415771484375,468,15456,0.037734375
1,494,30711,0.07497802734375,47,30100,0.073486328125
1,495,18617,0.04545166015625,268,8082,0.0197314453125
1,497,67676,0.165224609375,137,47273,0.11541259765625
1,498,1355,0.00330810546875,17,808,0.00197265625
1,499,25642,0.0626025390625,261,20227,0.04938232421875
1,50,25519,0.06230224609375,223,24572,0.059990234375
1,501,8083,0.01973388671875,31,8026,0.0195947265625
1,503,56859,0.13881591796875,65,56710,0.1384521484375
1,505,4954,0.0120947265625,249,1881,0.00459228515625
1,508,25524,0.062314453125,143,25163,0.06143310546875
1,510,1963,0.00479248046875,128,620,0.001513671875
1,512,4745,0.01158447265625,44,4658,0.0113720703125
1,513,69874,0.1705908203125,224,67903,0.16577880859375
1,514,163,0.00039794921875,59,24,5.859375e-05
1,518,51838,0.1265576171875,138,50464,0.123203125
1,52,3862,0.0094287109375,611,851,0.00207763671875
1,520,16424,0.04009765625,259,13924,0.033994140625
1,524,47044,0.114853515625,135,45877,0.11200439453125
1,526,66671,0.16277099609375,66,66540,0.162451171875
1,528,27581,0.06733642578125,138,27134,0.0662451171875
1,529,1105,0.00269775390625,32,646,0.0015771484375
1,53,1522,0.0037158203125,74,1377,0.00336181640625
1,530,25265,0.06168212890625,336,23233,0.05672119140625
1,531,29874,0.0729345703125,260,24792,0.06052734375
1,532,29766,0.0726708984375,222,28909,0.07057861328125
1,533,16164,0.039462890625,284,14576,0.0355859375
1,534,61163,0.14932373046875,341,58505,0.14283447265625
1,536,6875,0.01678466796875,60,5462,0.0133349609375
1,537,35239,0.08603271484375,79,35123,0.08574951171875
1,54,66242,0.1617236328125,292,62694,0.1530615234375
1,541,21768,0.05314453125,44,21645,0.05284423828125
1,542,71498,0.1745556640625,226,70698,0.1726025390625
1,544,32999,0.08056396484375,105,31846,0.0777490234375
1,546,7926,0.0193505859375,128,4564,0.011142578125
