image_stem,seed,edit_count,families,total_refined_area_ratio,min_visible_change_ratio,mean_gray_difference,status
410,42,3,"C_crack_like_structural_evolution,A_small_low_contrast,D_boundary_evolution",0.01744873046875,0.8536009445100354,23.090921732975843,PASS
412,42,1,B_diffuse_texture,0.09574951171875,0.9942200927827212,106.0023181111196,PASS
413,42,2,"A_small_low_contrast,B_diffuse_texture",0.0411669921875,0.8986486486486487,8.73270806218366,PASS
415,42,3,"D_boundary_evolution,B_diffuse_texture,D_boundary_evolution",0.042790527343749996,0.971501616662907,27.4874243693165,PASS
417,42,3,"A_small_low_contrast,B_diffuse_texture,A_small_low_contrast",0.0895703125,0.8220973782771536,7.7163003802088355,PASS
418,42,3,"C_crack_like_structural_evolution,A_small_low_contrast,A_small_low_contrast",0.0059375,0.7814569536423841,14.059130552040331,PASS
419,42,1,D_boundary_evolution,0.00696533203125,1.0,29.722827900455663,PASS
420,42,2,"C_crack_like_structural_evolution,A_small_low_contrast",0.002705078125,0.9379157427937915,22.31629838139117,PASS
421,42,2,"B_diffuse_texture,A_small_low_contrast",0.16130126953124999,0.859704641350211,7.8477233036133835,PASS
423,42,2,"A_small_low_contrast,A_small_low_contrast",0.00238525390625,0.7702020202020202,7.160389832162373,PASS
424,42,2,"B_diffuse_texture,D_boundary_evolution",0.058505859375,0.9860555018638686,18.67486905604401,PASS
426,42,3,"B_diffuse_texture,A_small_low_contrast,A_small_low_contrast",0.108173828125,0.6996587030716723,39.097519745226926,PASS
427,42,3,"D_boundary_evolution,D_boundary_evolution,A_small_low_contrast",0.0282373046875,0.9228456913827655,23.651583832684874,PASS
428,42,1,A_small_low_contrast,0.00132568359375,0.8537735849056604,7.637200736648251,PASS
429,42,1,A_small_low_contrast,0.0026318359375,0.9590747330960854,7.954545454545458,PASS
43,42,3,"B_diffuse_texture,B_diffuse_texture,D_boundary_evolution",0.2819677734375,0.9449658703071673,55.5750313108033,PASS
431,42,1,B_diffuse_texture,0.04872802734375,0.977855078144138,31.784467708803046,PASS
434,42,1,A_small_low_contrast,0.00186767578125,0.9503105590062112,7.492810457516343,PASS
435,42,3,"C_crack_like_structural_evolution,B_diffuse_texture,B_diffuse_texture",0.24901123046874998,0.9530550080630711,26.90300233691356,PASS
436,42,2,"B_diffuse_texture,C_crack_like_structural_evolution",0.10544921875,0.9760816859380828,41.34306360754977,PASS
439,42,2,"C_crack_like_structural_evolution,A_small_low_contrast",0.00249267578125,0.7849898580121704,22.003689325393914,PASS
44,42,2,"C_crack_like_structural_evolution,A_small_low_contrast",0.00326416015625,0.9365994236311239,19.392766356035267,PASS
441,42,1,A_small_low_contrast,0.00191650390625,0.9874213836477987,9.180891719745228,PASS
442,42,2,"D_boundary_evolution,B_diffuse_texture",0.07854003906250001,0.9084935586197967,27.429465272428224,PASS
443,42,3,"A_small_low_contrast,B_diffuse_texture,A_small_low_contrast",0.165390625,0.8463508322663252,17.564372925319137,PASS
444,42,2,"B_diffuse_texture,A_small_low_contrast",0.05212158203125,0.8523809523809524,11.672011297057088,PASS
445,42,2,"B_diffuse_texture,B_diffuse_texture",0.20354248046875,0.9739760699493787,28.670547413805497,PASS
446,42,1,A_small_low_contrast,0.00204345703125,0.9097826086956522,7.666666666666667,PASS
447,42,1,A_small_low_contrast,0.001181640625,0.9184060721062619,8.1590909090909,PASS
448,42,2,"C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.005480957031250001,1.0,32.13229542424764,PASS
449,42,2,"D_boundary_evolution,A_small_low_contrast",0.01416748046875,0.8558375634517766,16.2033808362511,PASS
450,42,1,C_crack_like_structural_evolution,0.00259033203125,0.9990583804143126,24.381994344957587,PASS
451,42,3,"C_crack_like_structural_evolution,C_crack_like_structural_evolution,B_diffuse_texture",0.1419384765625,0.9870311147233952,38.55281243983678,PASS
452,42,3,"A_small_low_contrast,A_small_low_contrast,C_crack_like_structural_evolution",0.0082275390625,0.8230683090705487,18.6642080163707,PASS
455,42,2,"A_small_low_contrast,C_crack_like_structural_evolution",0.005610351562499999,0.9395973154362416,19.68386114479748,PASS
456,42,1,C_crack_like_structural_evolution,0.004267578125,0.997716894977169,25.15966533180778,PASS
457,42,3,"D_boundary_evolution,A_small_low_contrast,C_crack_like_structural_evolution",0.0122412109375,0.8732747804265998,18.414993010027093,PASS
458,42,2,"A_small_low_contrast,D_boundary_evolution",0.008305664062499999,0.8495867768595041,18.96217942184954,PASS
459,42,2,"D_boundary_evolution,B_diffuse_texture",0.1373681640625,0.9781422842263319,41.52965408017336,PASS
461,42,2,"A_small_low_contrast,B_diffuse_texture",0.14298339843750002,0.9034825870646767,28.72847785216275,PASS
462,42,3,"A_small_low_contrast,C_crack_like_structural_evolution,B_diffuse_texture",0.02675048828125,0.8444084278768234,17.110345573140034,PASS
463,42,1,B_diffuse_texture,0.0146142578125,0.9994990816496911,49.78630120280655,PASS
465,42,1,A_small_low_contrast,0.00147216796875,0.8726483357452967,6.912106135986739,PASS
466,42,2,"C_crack_like_structural_evolution,D_boundary_evolution",0.0100830078125,1.0,25.49840301282051,PASS
467,42,1,B_diffuse_texture,0.02091796875,0.949468085106383,66.75309442110176,PASS
468,42,3,"A_small_low_contrast,C_crack_like_structural_evolution,A_small_low_contrast",0.00924072265625,0.8542678695350451,17.304004566551324,PASS
469,42,2,"C_crack_like_structural_evolution,D_boundary_evolution",0.015537109375,1.0,33.39054773472014,PASS
470,42,1,A_small_low_contrast,0.0033935546875,0.9666203059805285,8.074100719424461,PASS
471,42,2,"B_diffuse_texture,A_small_low_contrast",0.061008300781250004,0.9371584699453552,23.722401828255443,PASS
474,42,3,"A_small_low_contrast,C_crack_like_structural_evolution,B_diffuse_texture",0.12278076171875,0.9513274336283186,18.46539796290566,PASS
476,42,3,"C_crack_like_structural_evolution,A_small_low_contrast,A_small_low_contrast",0.00782470703125,0.8286755771567437,13.55684114402038,PASS
478,42,1,B_diffuse_texture,0.0462744140625,0.9971590909090909,73.92504057191094,PASS
48,42,1,C_crack_like_structural_evolution,0.0012841796875,1.0,34.99180228136882,PASS
480,42,1,B_diffuse_texture,0.14517822265625,0.9784289851257075,50.583748843857734,PASS
481,42,1,B_diffuse_texture,0.1119189453125,0.9917144402379665,11.219078901444089,PASS
482,42,1,A_small_low_contrast,0.00148193359375,0.9169184290030211,7.3311367380560135,PASS
483,42,1,A_small_low_contrast,0.00107421875,0.831758034026465,5.793181818181818,PASS
485,42,2,"A_small_low_contrast,B_diffuse_texture",0.04692138671875,0.8994614003590664,8.696705452793157,PASS
486,42,2,"A_small_low_contrast,C_crack_like_structural_evolution",0.00413330078125,0.9227202472952086,19.41617099946203,PASS
487,42,1,B_diffuse_texture,0.10625732421875,0.9971133359298037,53.865865427475136,PASS
488,42,3,"D_boundary_evolution,B_diffuse_texture,B_diffuse_texture",0.19195556640625,0.9705738586372079,25.200740563278234,PASS
489,42,3,"A_small_low_contrast,A_small_low_contrast,A_small_low_contrast",0.00643798828125,0.8978365384615384,8.212303953907005,PASS
49,42,3,"A_small_low_contrast,A_small_low_contrast,B_diffuse_texture",0.14530517578125,0.8229342327150084,9.0080094118273,PASS
492,42,2,"A_small_low_contrast,A_small_low_contrast",0.00354248046875,0.8951965065502183,6.89128592694378,PASS
494,42,1,C_crack_like_structural_evolution,0.00304443359375,1.0,24.653724137931032,PASS
495,42,1,A_small_low_contrast,0.00253173828125,0.9682539682539683,7.424300867888142,PASS
497,42,3,"B_diffuse_texture,A_small_low_contrast,C_crack_like_structural_evolution",0.10366455078125,0.9743303571428571,34.63161729540436,PASS
498,42,1,C_crack_like_structural_evolution,0.00405029296875,1.0,24.97615792646172,PASS
499,42,3,"A_small_low_contrast,D_boundary_evolution,A_small_low_contrast",0.007109374999999999,0.9047619047619048,13.196545514809435,PASS
50,42,3,"D_boundary_evolution,C_crack_like_structural_evolution,D_boundary_evolution",0.0214453125,0.9991991991991992,28.722338467705438,PASS
501,42,1,C_crack_like_structural_evolution,0.00447021484375,1.0,37.997804478427085,PASS
503,42,2,"C_crack_like_structural_evolution,A_small_low_contrast",0.0031665039062499997,0.8692185007974481,19.808756886833887,PASS
505,42,3,"A_small_low_contrast,A_small_low_contrast,B_diffuse_texture",0.0380029296875,0.8372781065088757,14.985823462739086,PASS
508,42,1,B_diffuse_texture,0.07078125,0.9943068797585568,11.023210230408388,PASS
510,42,2,"A_small_low_contrast,B_diffuse_texture",0.125927734375,0.9733079122974261,47.5461623559961,PASS
512,42,2,"B_diffuse_texture,B_diffuse_texture",0.23490966796874999,0.9819987323050919,10.875861824168606,PASS
513,42,3,"C_crack_like_structural_evolution,A_small_low_contrast,C_crack_like_structural_evolution",0.0103173828125,0.9714881780250347,21.97191422937017,PASS
514,42,1,A_small_low_contrast,0.002392578125,0.9790209790209791,8.918367346938776,PASS
518,42,2,"B_diffuse_texture,A_small_low_contrast",0.113115234375,0.8866197183098592,36.696363864968,PASS
52,42,3,"D_boundary_evolution,C_crack_like_structural_evolution,D_boundary_evolution",0.020871582031250002,0.9763481551561022,30.46821494063516,PASS
520,42,2,"C_crack_like_structural_evolution,A_small_low_contrast",0.005725097656250001,0.9047619047619048,17.108386812863017,PASS
524,42,3,"B_diffuse_texture,A_small_low_contrast,B_diffuse_texture",0.31884765625,0.9621928166351607,34.20683680477661,PASS
526,42,2,"C_crack_like_structural_evolution,D_boundary_evolution",0.01006103515625,0.9989384288747346,28.445459155922713,PASS
528,42,1,A_small_low_contrast,0.00328369140625,0.9676258992805755,8.074349442379182,PASS
529,42,1,C_crack_like_structural_evolution,0.0018310546875,1.0,33.33389733333333,PASS
53,42,2,"A_small_low_contrast,B_diffuse_texture",0.16829101562499998,0.8159255429162358,30.13190271414804,PASS
530,42,2,"B_diffuse_texture,B_diffuse_texture",0.14329345703125002,0.9637422627235214,10.937795655973982,PASS
531,42,1,C_crack_like_structural_evolution,0.00228515625,1.0,24.708081196581198,PASS
532,42,1,D_boundary_evolution,0.0089892578125,1.0,32.107868821292776,PASS
533,42,1,A_small_low_contrast,0.00180419921875,0.9672774869109948,7.368064952638706,PASS
534,42,2,"B_diffuse_texture,B_diffuse_texture",0.18869873046875,0.9795800512808667,15.089358344416288,PASS
536,42,3,"C_crack_like_structural_evolution,B_diffuse_texture,B_diffuse_texture",0.146728515625,0.948430007733952,52.257564985137,PASS
537,42,1,A_small_low_contrast,0.00083984375,0.9222520107238605,7.046511627906978,PASS
54,42,3,"A_small_low_contrast,D_boundary_evolution,A_small_low_contrast",0.0095361328125,0.8352941176470589,17.925186272880044,PASS
541,42,1,C_crack_like_structural_evolution,0.00232177734375,1.0,29.954853838065194,PASS
542,42,1,B_diffuse_texture,0.02798583984375,0.9863190500774394,10.875774230131729,PASS
544,42,1,C_crack_like_structural_evolution,0.00179443359375,1.0,28.090089795918367,PASS
546,42,3,"B_diffuse_texture,A_small_low_contrast,A_small_low_contrast",0.07699951171875,0.8367088607594937,21.135422501609156,PASS
547,42,2,"C_crack_like_structural_evolution,B_diffuse_texture",0.17090087890625,0.9742152308061623,18.198057061683038,PASS
55,42,2,"A_small_low_contrast,B_diffuse_texture",0.0955126953125,0.8988326848249028,8.899443575846284,PASS
551,42,1,D_boundary_evolution,0.009794921875,0.9960278053624627,35.050684197407776,PASS
553,42,1,A_small_low_contrast,0.00280517578125,0.8697956093868282,6.037423846823325,PASS
556,42,2,"C_crack_like_structural_evolution,D_boundary_evolution",0.012148437500000001,1.0,41.31118843183895,PASS
557,42,3,"D_boundary_evolution,A_small_low_contrast,A_small_low_contrast",0.0093505859375,0.9371492704826038,15.513105761271895,PASS
558,42,3,"B_diffuse_texture,C_crack_like_structural_evolution,A_small_low_contrast",0.10549560546875,0.9369602763385146,15.027141973390705,PASS
559,42,3,"D_boundary_evolution,A_small_low_contrast,C_crack_like_structural_evolution",0.019526367187499998,0.900679117147708,25.371293092980608,PASS
56,42,3,"C_crack_like_structural_evolution,A_small_low_contrast,C_crack_like_structural_evolution",0.00919189453125,0.9396024464831805,25.099921278559407,PASS
560,42,2,"A_small_low_contrast,A_small_low_contrast",0.005183105468749999,0.8837814397224631,7.377997397277802,PASS
562,42,2,"A_small_low_contrast,D_boundary_evolution",0.016672363281249998,0.8800738007380073,17.969168306168875,PASS
563,42,2,"C_crack_like_structural_evolution,A_small_low_contrast",0.00509033203125,0.8162393162393162,23.514217249687256,PASS
567,42,3,"A_small_low_contrast,B_diffuse_texture,D_boundary_evolution",0.02718505859375,0.9754601226993865,26.607084701251093,PASS
569,42,2,"C_crack_like_structural_evolution,A_small_low_contrast",0.004677734375,0.8552803129074316,20.16618402051877,PASS
57,42,2,"D_boundary_evolution,C_crack_like_structural_evolution",0.01081787109375,0.986096982027806,22.629370972235897,PASS
570,42,2,"A_small_low_contrast,C_crack_like_structural_evolution",0.00452880859375,0.9742647058823529,22.074806603773585,PASS
572,42,2,"B_diffuse_texture,A_small_low_contrast",0.1655517578125,0.9377344336084021,8.760929326923078,PASS
573,42,2,"B_diffuse_texture,D_boundary_evolution",0.17726318359374998,0.9801523627795365,38.09253410296911,PASS
578,42,3,"C_crack_like_structural_evolution,B_diffuse_texture,A_small_low_contrast",0.07259765624999999,0.9508716323296355,33.7015225567323,PASS
579,42,1,C_crack_like_structural_evolution,0.0021533203125,0.8571428571428571,26.841350340136053,PASS
58,42,2,"A_small_low_contrast,C_crack_like_structural_evolution",0.0039208984375000006,0.9517857142857142,16.81113136705315,PASS
580,42,1,C_crack_like_structural_evolution,0.00270263671875,1.0,41.13509756097561,PASS
582,42,2,"B_diffuse_texture,A_small_low_contrast",0.17473144531249998,0.9530685920577617,46.09332535790525,PASS
583,42,1,D_boundary_evolution,0.0114208984375,1.0,35.89546814878153,PASS
584,42,3,"C_crack_like_structural_evolution,C_crack_like_structural_evolution,A_small_low_contrast",0.00593017578125,0.8409810126582279,21.610514089106406,PASS
585,42,1,A_small_low_contrast,0.00198974609375,0.9532163742690059,7.87239263803681,PASS
586,42,2,"A_small_low_contrast,C_crack_like_structural_evolution",0.006562500000000001,0.85331347728965,22.147576250670575,PASS
588,42,1,B_diffuse_texture,0.05887939453125,0.9738733645614602,12.171739105195504,PASS
59,42,2,"D_boundary_evolution,C_crack_like_structural_evolution",0.014296875,1.0,35.841237069987415,PASS
590,42,3,"B_diffuse_texture,B_diffuse_texture,B_diffuse_texture",0.25820312500000003,0.954126255972317,37.826099998643684,PASS
591,42,2,"A_small_low_contrast,A_small_low_contrast",0.0035888671875,0.8721413721413721,7.001516785698764,PASS
593,42,3,"B_diffuse_texture,C_crack_like_structural_evolution,A_small_low_contrast",0.1046875,0.9748359651020261,17.420255353412205,PASS
594,42,2,"B_diffuse_texture,A_small_low_contrast",0.126171875,0.8281718281718282,32.62409955627595,PASS
6,42,3,"C_crack_like_structural_evolution,A_small_low_contrast,B_diffuse_texture",0.0534716796875,0.9663425579655947,44.25626475182136,PASS
602,42,1,B_diffuse_texture,0.013203125,0.9953984907049512,50.34809689349113,PASS
604,42,2,"C_crack_like_structural_evolution,B_diffuse_texture",0.07346435546875,0.9728912660708946,58.65269049640924,PASS
606,42,2,"D_boundary_evolution,D_boundary_evolution",0.023012695312499998,1.0,38.09787218934268,PASS
608,42,2,"B_diffuse_texture,C_crack_like_structural_evolution",0.10438964843750001,0.9940043433103578,54.45074964921385,PASS
610,42,1,A_small_low_contrast,0.0020556640625,0.9503386004514672,7.678147268408551,PASS
612,42,3,"B_diffuse_texture,B_diffuse_texture,C_crack_like_structural_evolution",0.14231689453125,0.9701622563432429,38.20973929288079,PASS
613,42,3,"C_crack_like_structural_evolution,C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.006875,0.9990884229717412,31.62422728392968,PASS
615,42,2,"B_diffuse_texture,A_small_low_contrast",0.1525341796875,0.8795056642636457,45.12344841392508,PASS
616,42,2,"B_diffuse_texture,A_small_low_contrast",0.0658935546875,0.8476953907815631,8.962124108496619,PASS
617,42,2,"A_small_low_contrast,B_diffuse_texture",0.17078125,0.8595360824742269,55.89943867598567,PASS
618,42,3,"A_small_low_contrast,B_diffuse_texture,C_crack_like_structural_evolution",0.05811767578125,0.955067920585162,36.68138951622013,PASS
619,42,1,A_small_low_contrast,0.00064453125,0.8380952380952381,7.132575757575759,PASS
620,42,2,"C_crack_like_structural_evolution,B_diffuse_texture",0.05300537109375,0.8758139730286099,36.92940975461763,PASS
621,42,3,"A_small_low_contrast,A_small_low_contrast,A_small_low_contrast",0.00489990234375,0.9484346224677717,8.429779341824664,PASS
622,42,1,D_boundary_evolution,0.006416015625,1.0,28.727323059360724,PASS
623,42,2,"C_crack_like_structural_evolution,D_boundary_evolution",0.009152832031249999,1.0,34.850557418670334,PASS
624,42,3,"B_diffuse_texture,A_small_low_contrast,A_small_low_contrast",0.11639404296875,0.8788659793814433,8.082796957247844,PASS
626,42,2,"C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.00489013671875,0.9974025974025974,24.72430549299932,PASS
627,42,3,"C_crack_like_structural_evolution,A_small_low_contrast,A_small_low_contrast",0.00592041015625,0.8495013599274706,17.914023512848534,PASS
